City,tempmax,sealevelpressure
Surat,40.4,1008.6
Surat,41.4,1008.7
Surat,42.1,1008.8
Surat,41.7,1008.5
Surat,37.1,1007.8
Surat,34.4,1007.3
Surat,38.3,1007.4
Surat,39.1,1008.8
Surat,39.6,1008.7
Surat,34.7,1007.4
Surat,31.7,1007.5
Surat,32.4,1008.2
Surat,32.1,1008.9
Surat,33.1,1009.2
Surat,32.4,1010.1
Surat,32.7,1010.9
Surat,33.7,1010.4
Surat,34.1,1010.4
Surat,37.4,1009.9
Surat,33.7,1010.2
Surat,33.1,1009.7
Surat,34.2,1009.3
Surat,35.4,1010.1
Surat,35.7,1009.9
Surat,36.2,1009.7
Surat,40.1,1009.2
Surat,37.4,1009.9
Surat,33.4,1010.5
Surat,34.4,1009.5
Surat,34.2,1008.3
Surat,34.1,1008.1
Surat,34.9,1008.6
Surat,40.1,1007.8
Surat,40.1,1007
Surat,35.7,1006.7
Surat,33.2,1006.7
Surat,34.1,1005.8
Surat,34.1,1006.2
Surat,33.7,1007.4
Surat,34.2,1008.5
Surat,34.1,1007.5
Surat,34.1,1006.8
Surat,35.2,1007.6
Surat,39.1,1007.2
Surat,36.9,1005.7
Surat,35.7,1005
Surat,33.4,1004.9
Surat,33.4,1004.6
Surat,34.4,1004.4
Surat,33.4,1002.9
Surat,34.1,1001.4
Surat,34.7,1001.3
Surat,35.9,1002.7
Surat,36.2,1003.6
Surat,35.2,1005
Surat,35.1,1005.8
Surat,34.4,1006.1
Surat,34.1,1006.7
Surat,34.1,1007.4
Surat,31.7,1006.5
Surat,34.1,1004.8
Surat,29.9,1004
Surat,33.7,1002.3
Surat,34.6,1002.2
Surat,32.1,1003.6
Surat,34.4,1005.4
Surat,34.4,1005.7
Surat,34.4,1004.7
Surat,34.4,1004.9
Surat,34.4,1004.8
Surat,33.7,1004
Surat,33.7,1003.3
Surat,33.1,1003.6
Surat,33.1,1004.3
Surat,33.7,1003.6
Surat,30.4,1001.7
Surat,28,999.7
Surat,32.4,1000.1
Surat,31.2,1000.3
Surat,31.1,999.3
Surat,31.2,999.8
Surat,30.7,999.8
Surat,36.1,1009.6
Surat,33.6,1010
Surat,36.3,1011.4
Surat,36.3,1010.1
Surat,35.1,1009.6
Surat,34.4,1010.6
Surat,35.8,1010.9
Surat,35.7,1010.6
Surat,36.6,1010.7
Surat,37.3,1011.5
Surat,36.4,1011.5
Surat,38,1009.4
Surat,38.7,1008
Surat,38,1008
Surat,37.6,1008.9
Surat,38.1,1008.7
Surat,33.1,1008.6
Surat,38.4,1008.7
Surat,38.4,1008.8
Surat,36.6,1010.5
Surat,37.4,1009.2
Surat,32.4,1008.9
Surat,32.1,1007.7
Surat,32.7,1007.1
Surat,32.9,1007.9
Surat,37.3,1009.4
Surat,39.1,1008.5
Surat,39.1,1007.6
Surat,34.1,1008.2
Surat,33.4,1008.8
Surat,33.4,1008
Surat,33.1,1008
Surat,34.9,1007.9
Surat,33.7,1007.5
Surat,33.7,1008.4
Surat,35.1,1008.6
Surat,32.9,1008.3
Surat,33.4,1009.2
Surat,34.4,1009
Surat,35.1,1008.7
Surat,35.1,1008.3
Surat,34.1,1006.4
Surat,34.9,1006.2
Surat,37.2,1007.5
Surat,40.1,1007.1
Surat,38.9,1005.2
Surat,40.2,1002.9
Surat,36.7,1001.5
Surat,33.4,1001.3
Surat,33.4,1002.7
Surat,34.1,1005
Surat,33.1,1006.5
Surat,33.1,1007.4
Surat,33.9,1006.9
Surat,34.1,1006.4
Surat,34.2,1006.8
Surat,34.7,1008.2
Surat,34.1,1007.7
Surat,33.7,1006.7
Surat,34.1,1005.7
Surat,34.9,1007.2
Surat,34.7,1007.9
Surat,34.4,1007.1
Surat,36.2,1006.4
Surat,35.4,1005.6
Surat,35.2,1005.5
Surat,34.4,1005.2
Surat,34.4,1005.1
Surat,33.7,1004.6
Surat,34.2,1004.5
Surat,34.4,1004.9
Surat,34.4,1005.6
Surat,34.1,1005.7
Surat,34.1,1006.2
Surat,34.2,1005.5
Surat,33.9,1003.7
Surat,34.1,1003.4
Surat,33.9,1004.1
Surat,34.4,1004.5
Surat,33.1,1003.4
Surat,33.7,1001.7
Surat,33.7,1001.7
Surat,32.2,1003.9
Surat,31.7,1003.9
Surat,32.4,1003.2
Surat,31.7,1003.7
Surat,32.4,1003.6
Surat,32.2,1002.1
Surat,33.1,1001.8
Surat,29.2,1002.8
Surat,31.4,1002.7
Jaipur,38,1005.9
Jaipur,39,1007.5
Jaipur,39.3,1008.3
Jaipur,37,1007
Jaipur,36.5,1006.1
Jaipur,36.1,1006.8
Jaipur,34,1007.2
Jaipur,35,1008.1
Jaipur,36,1008.5
Jaipur,37.1,1007.9
Jaipur,35,1009.9
Jaipur,33.4,1007.8
Jaipur,37,1004.4
Jaipur,39,1004
Jaipur,40,1005
Jaipur,40.2,1003.3
Jaipur,38,1002.7
Jaipur,37.3,1005.1
Jaipur,38,1005.9
Jaipur,38,1007.7
Jaipur,38,1004.7
Jaipur,38,1001.7
Jaipur,37,1002.6
Jaipur,38,1002
Jaipur,38,1004.2
Jaipur,38.2,1006.3
Jaipur,38.5,1005
Jaipur,40,1004.8
Jaipur,40,1004.8
Jaipur,41,1004.1
Jaipur,42,1002.7
Jaipur,42,1002.7
Jaipur,40,1003
Jaipur,40.7,1002.9
Jaipur,37,1005.8
Jaipur,34.2,1006.3
Jaipur,38,1005.1
Jaipur,41,1004.2
Jaipur,42,1003.5
Jaipur,41,1005.2
Jaipur,38.4,1004.8
Jaipur,41,1001.6
Jaipur,41.2,1001.2
Jaipur,41.4,1002.3
Jaipur,42.8,1002.4
Jaipur,42.2,1002
Jaipur,42.4,998.6
Jaipur,44.1,997.2
Jaipur,46,995.9
Jaipur,45,994.8
Jaipur,44,995.1
Jaipur,43,996.4
Jaipur,42,998.4
Jaipur,39.1,999
Jaipur,40,997.5
Jaipur,40,998.7
Jaipur,41,1000.4
Jaipur,40,1000.1
Jaipur,40.2,999.4
Jaipur,36.8,1001
Jaipur,41,1002.2
Jaipur,41.3,1002.4
Jaipur,42,1001.5
Jaipur,42.2,1001.6
Jaipur,44,1001.1
Jaipur,44,1000.5
Jaipur,44,1000.3
Jaipur,44,999.6
Jaipur,43.1,997.9
Jaipur,43,997.5
Jaipur,42,997.5
Jaipur,40.2,998.9
Jaipur,40.1,998.5
Jaipur,40,998.6
Jaipur,39,997.8
Jaipur,39,995.6
Jaipur,40,996.6
Jaipur,42,997.4
Jaipur,41.1,998.5
Jaipur,40.2,999.4
Jaipur,41,998.5
Jaipur,38,999.6
Jaipur,37,1000.6
Jaipur,37.9,1000.1
Jaipur,40,998.4
Jaipur,39.9,999.6
Jaipur,38,998.9
Jaipur,38,998.8
Jaipur,35,999.9
Jaipur,38,999.8
Jaipur,41,997.2
Bhopal,39,1006.6
Bhopal,40,1007.1
Bhopal,40.8,1007.7
Bhopal,39,1007
Bhopal,37,1007
Bhopal,37,1007.6
Bhopal,35,1008.1
Bhopal,38,1007.9
Bhopal,39,1008.1
Bhopal,39,1008.2
Bhopal,38,1008
Bhopal,37,1006.8
Bhopal,38.1,1005.6
Bhopal,39.1,1005
Bhopal,42,1005.5
Bhopal,42,1004.2
Bhopal,39,1004.7
Bhopal,39,1005.5
Bhopal,40,1006.3
Bhopal,40,1007
Bhopal,40,1004.8
Bhopal,40,1003.5
Bhopal,37.1,1002.6
Bhopal,38.1,1002.8
Bhopal,39,1004.1
Bhopal,40,1006.1
Bhopal,39.1,1005.8
Bhopal,40.1,1004.5
Bhopal,40,1004.7
Bhopal,41.1,1004.2
Bhopal,41,1003.5
Bhopal,40,1003.3
Bhopal,40,1004.2
Bhopal,41,1004.2
Bhopal,39,1006.1
Bhopal,37,1005.9
Bhopal,36,1005.4
Bhopal,39.1,1006.7
Bhopal,40.1,1006.7
Bhopal,39,1008.6
Bhopal,39.9,1005
Bhopal,41.8,1002.2
Bhopal,42,1001.6
Bhopal,43,1003.1
Bhopal,43,1002.4
Bhopal,42,1000.5
Bhopal,43,999.2
Bhopal,45,997.2
Bhopal,44.1,996
Bhopal,45,994.3
Bhopal,43,996.9
Bhopal,41,999.3
Bhopal,40.1,1000.5
Bhopal,41,1000.4
Bhopal,40,999.9
Bhopal,41,1001
Bhopal,40,1001.7
Bhopal,39,1001.5
Bhopal,40,1001.2
Bhopal,41,1001.5
Bhopal,40.1,1002.4
Bhopal,41.1,1002.1
Bhopal,42,1001.4
Bhopal,42,1001.2
Bhopal,42.2,1000.6
Bhopal,44,1000.1
Bhopal,42,999.9
Bhopal,42,1000.2
Bhopal,42,999.1
Bhopal,41,999.4
Bhopal,43.1,999.8
Bhopal,41,999.7
Bhopal,40,1000.4
Bhopal,39,1000.5
Bhopal,37.8,1000
Bhopal,37,998.7
Bhopal,39,999
Bhopal,37,999.7
Bhopal,34,1001.3
Bhopal,35,1000.4
Bhopal,37,999.5
Bhopal,36,999.9
Bhopal,33.2,1002.2
Bhopal,36.8,1002.1
Bhopal,34.8,1000.4
Bhopal,31,1002.2
Bhopal,34,1001.2
Bhopal,34.1,999.4
Bhopal,32.8,1000.4
Bhopal,32.2,1000.2
Bhopal,33.1,999.6
Lucknow,39,1006.1
Lucknow,38.6,1007.1
Lucknow,39.6,1007.5
Lucknow,39.6,1006
Lucknow,42.1,1004.9
Lucknow,39,1006.9
Lucknow,38,1006.8
Lucknow,40.6,1007.5
Lucknow,41,1007.6
Lucknow,43,1007.5
Lucknow,42.6,1006.3
Lucknow,37,1005.4
Lucknow,39,1005.6
Lucknow,41.1,1004.6
Lucknow,45,1002.2
Lucknow,44,1003
Lucknow,43.6,1002.8
Lucknow,43,1004.3
Lucknow,43.6,1006.6
Lucknow,42.6,1005.6
Lucknow,43,1002.6
Lucknow,44.1,1000.8
Lucknow,41,1000.8
Lucknow,40,1001.8
Lucknow,42,1005
Lucknow,43.5,1007.7
Lucknow,44,1006.1
Lucknow,43.6,1005.3
Lucknow,44,1006.3
Lucknow,45,1005.1
Lucknow,44,1003.3
Lucknow,43.6,1002.6
Lucknow,40,1002.6
Lucknow,38.6,1005.4
Lucknow,38,1003.9
Lucknow,36,1004.2
Lucknow,39,1006.3
Lucknow,39,1005.8
Lucknow,41,1002.7
Lucknow,42.6,1006.2
Lucknow,37.5,1006
Lucknow,41,1001.5
Lucknow,42.5,1001
Lucknow,43,1001.6
Lucknow,43,1000.1
Lucknow,46,1002.5
Lucknow,46,1001.1
Lucknow,45,997.9
Lucknow,41.6,1000.9
Lucknow,39,997.2
Lucknow,38,1002.2
Lucknow,40.6,997.4
Lucknow,38.1,1000.4
Lucknow,37.1,NA
Lucknow,37.5,997.3
Lucknow,39,999.6
Lucknow,42,999.2
Lucknow,39,1002.5
Lucknow,33.6,1001.9
Lucknow,37,1001.2
Lucknow,40,1002.7
Lucknow,42,1001.9
Lucknow,40,1002
Lucknow,41,1002.3
Lucknow,42.1,1003.1
Lucknow,41.6,1004.5
Lucknow,43,1002.6
Lucknow,42.1,1003
Lucknow,38.6,1001.8
Lucknow,39.1,1001.2
Lucknow,43.6,1001.4
Lucknow,43.6,1002.6
Lucknow,42,1000.5
Lucknow,43,1000.5
Lucknow,41.6,995
Lucknow,40,998.3
Lucknow,36.6,997.8
Lucknow,38,1001.2
Lucknow,37.6,1000.8
Lucknow,39.1,1004.5
Lucknow,37.1,1000.4
Lucknow,31.1,1000.8
Lucknow,32,1002.5
Lucknow,38,1000.4
Lucknow,35,996.8
Lucknow,38,1000.4
Lucknow,38,997.8
Lucknow,36.6,998.9
Lucknow,38,999.8
Lucknow,39,1000.3
Lucknow,39.6,998.2
Patna,34,1007.7
Patna,33,1008.4
Patna,35,1008.6
Patna,35,1006.7
Patna,41,1003.6
Patna,41,1004.5
Patna,41.6,1005.9
Patna,41.5,1006.4
Patna,42,1005.7
Patna,42,1005.6
Patna,42.1,1004
Patna,39,1002.9
Patna,39.1,1002
Patna,41,1002.1
Patna,42,1003.6
Patna,40,1002.7
Patna,35,1003.9
Patna,37,1004.7
Patna,42.8,1003.9
Patna,42,1003.3
Patna,42,1000.7
Patna,43,999.7
Patna,43,997.9
Patna,41,999.9
Patna,42,1002.9
Patna,44,1005.1
Patna,43.1,1004
Patna,43,1002.7
Patna,44,1003.5
Patna,43.8,1003.1
Patna,40,1002.2
Patna,35.9,1004.3
Patna,35,1005.2
Patna,35,1006
Patna,35,1007.2
Patna,36.9,1005.9
Patna,35,1006.5
Patna,37,1007.1
Patna,38,1006.6
Patna,40,1006.5
Patna,34,1005.9
Patna,35.1,1002.8
Patna,35.1,1002.6
Patna,34,1004.4
Patna,36.1,1003.7
Patna,39,1000.8
Patna,42,999.1
Patna,38,1000.4
Patna,35,1001.5
Patna,34,1000.5
Patna,29,1000.1
Patna,36,998.7
Patna,37.7,999.6
Patna,33,1000.7
Patna,34,998.8
Patna,36,1000.3
Patna,36,1000.7
Patna,33,1002.6
Patna,32,1002.9
Patna,34.7,1002.2
Patna,37,1002.9
Patna,34.2,1003.3
Patna,37,1002.9
Patna,38,1002.9
Patna,39,1003.1
Patna,39,1003.6
Patna,38,1003.2
Patna,37.2,1002.6
Patna,36.2,1001.2
Patna,39,999.3
Patna,39.2,999.4
Patna,39.5,997.6
Patna,39.8,998.1
Patna,37,998.5
Patna,36.8,997.6
Patna,37.2,997.9
Patna,34,999.7
Patna,34,1000.1
Patna,34,1001.9
Patna,36.8,1002.3
Patna,37.8,1001.3
Patna,36.8,1001.8
Patna,31,1003.3
Patna,35,1002
Patna,35,1000.4
Patna,35,1002.1
Patna,37.8,1001.6
Patna,35,1000.5
Patna,36,1001.3
Patna,36,1001.5
Patna,35,1000
Indore,38.1,1007.2
Indore,39.2,1007.1
Indore,39.4,1008
Indore,38.2,1007.3
Indore,38.1,1007.2
Indore,37.1,1007.8
Indore,35.1,1008.6
Indore,37,1007.6
Indore,37.1,1008.3
Indore,38.1,1008.6
Indore,37.1,1008.6
Indore,36.4,1007
Indore,37.1,1005.5
Indore,40.1,1005.1
Indore,41.2,1005.8
Indore,40.1,1005.4
Indore,38.2,1005.2
Indore,36.7,1006.3
Indore,39,1006.4
Indore,40.1,1007.5
Indore,40.1,1005.8
Indore,38.1,1004.4
Indore,36.4,1003.4
Indore,36.3,1003.4
Indore,37.1,1004.6
Indore,38.1,1006.8
Indore,36.7,1006.4
Indore,39.3,1004.7
Indore,40.4,1004.7
Indore,41.1,1004.9
Indore,41.1,1004.3
Indore,38.7,1004.3
Indore,39.9,1004.4
Indore,39.1,1003.9
Indore,38.4,1005.6
Indore,35.4,1005.9
Indore,37.1,1005.6
Indore,38.1,1006.5
Indore,38.1,1007.2
Indore,37.3,1006.8
Indore,40.1,1005.4
Indore,41.3,1002.5
Indore,41.4,1002.2
Indore,41.1,1004.1
Indore,42.3,1003.6
Indore,41.7,1001.5
Indore,42.1,999.5
Indore,43.3,997.3
Indore,43.4,995.8
Indore,42.9,995.6
Indore,40.4,998.8
Indore,39.4,1000.4
Indore,39.1,1001.3
Indore,39.1,1002.2
Indore,38.1,1001.4
Indore,38.1,1001.8
Indore,38.1,1003.9
Indore,37,1003.7
Indore,36.4,1002.5
Indore,37.3,1001.9
Indore,37.1,1003.3
Indore,39.1,1003.4
Indore,40.1,1002.8
Indore,40.1,1001.9
Indore,42.3,1000.5
Indore,43.1,999.8
Indore,44.1,999.3
Indore,43.1,999.5
Indore,42.1,998.6
Indore,39.7,999.6
Indore,39.1,1000.6
Indore,38.1,1001.1
Indore,38.1,1000.9
Indore,36.6,1001.8
Indore,36.1,1001.2
Indore,36.1,999.6
Indore,35.1,999.9
Indore,37.4,1000
Indore,36.1,1001.4
Indore,35.1,1000.3
Indore,35.1,999.5
Indore,33.1,1000
Indore,33.1,1002.1
Indore,32.4,1002.4
Indore,33.4,1001.3
Indore,29.1,1002.3
Indore,33.1,1001.2
Indore,34.1,1000
Indore,31.2,1000.3
Indore,31.4,1000
Indore,32.1,1000.1
Ahmedabad,40.1,1008.7
Ahmedabad,41,1009.1
Ahmedabad,40,1010.6
Ahmedabad,38,1009.6
Ahmedabad,38,1008.9
Ahmedabad,37,1009.7
Ahmedabad,37,1010.1
Ahmedabad,38,1009.8
Ahmedabad,39,1010.2
Ahmedabad,40,1010.7
Ahmedabad,39,1010.9
Ahmedabad,41,1008.8
Ahmedabad,42,1007.2
Ahmedabad,42,1007
Ahmedabad,41,1007.8
Ahmedabad,41,1007.1
Ahmedabad,41,1006.7
Ahmedabad,39,1008
Ahmedabad,41,1008.2
Ahmedabad,41,1009.7
Ahmedabad,41,1007.9
Ahmedabad,41,1006.7
Ahmedabad,39.4,1005.6
Ahmedabad,39,1005.4
Ahmedabad,39,1006.6
Ahmedabad,38,1008.8
Ahmedabad,42,1007.9
Ahmedabad,44,1006.5
Ahmedabad,45,1006.3
Ahmedabad,44,1006.8
Ahmedabad,44,1006.1
Ahmedabad,43,1006.1
Ahmedabad,43,1006.2
Ahmedabad,40,1006
Ahmedabad,41,1007.1
Ahmedabad,41,1006.8
Ahmedabad,42,1006.4
Ahmedabad,44,1007.3
Ahmedabad,42.8,1007.7
Ahmedabad,45,1007.3
Ahmedabad,45,1006.6
Ahmedabad,46,1004.7
Ahmedabad,46,1004.4
Ahmedabad,46,1005.8
Ahmedabad,46,1005.7
Ahmedabad,46,1003.5
Ahmedabad,47,1001.4
Ahmedabad,49,999.7
Ahmedabad,50,998.8
Ahmedabad,47,999.6
Ahmedabad,45,1001.6
Ahmedabad,44,1003.2
Ahmedabad,45,1004.2
Ahmedabad,43,1004.3
Ahmedabad,43,1003.6
Ahmedabad,42,1004
Ahmedabad,42,1005.7
Ahmedabad,42,1005.1
Ahmedabad,41.6,1004
Ahmedabad,43,1003.5
Ahmedabad,43,1005.3
Ahmedabad,41,1006.1
Ahmedabad,43,1005.2
Ahmedabad,44,1005
Ahmedabad,46,1004
Ahmedabad,47,1003.4
Ahmedabad,45,1003.1
Ahmedabad,44.1,1003.1
Ahmedabad,45,1002
Ahmedabad,43,1002
Ahmedabad,41,1002.2
Ahmedabad,41,1003
Ahmedabad,43,1003
Ahmedabad,42,1003.3
Ahmedabad,41,1002.5
Ahmedabad,42,1000.5
Ahmedabad,41,1000.7
Ahmedabad,39.6,1002
Ahmedabad,40,1002.8
Ahmedabad,34.1,1002.2
Ahmedabad,39.2,1000
Ahmedabad,39,1000.1
Ahmedabad,35.9,1002.6
Ahmedabad,38,1002.5
Ahmedabad,38,1001.6
Ahmedabad,38,1002
Ahmedabad,37,1001.9
Ahmedabad,38,1000.4
Ahmedabad,39,1000.4
Ahmedabad,34,1001.1
Ahmedabad,36,1001
Kanpur,39,1006.1
Kanpur,38.5,1007
Kanpur,39.5,1007.5
Kanpur,39.5,1005.9
Kanpur,42.1,1004.8
Kanpur,39,1006.9
Kanpur,38,1006.7
Kanpur,40.5,1007.4
Kanpur,41,1007.5
Kanpur,43,1007.4
Kanpur,42.5,1006.2
Kanpur,37,1005.3
Kanpur,39,1002.2
Kanpur,41.1,1004.6
Kanpur,45,1002.2
Kanpur,44,1003
Kanpur,43.5,1002.8
Kanpur,43,1004.3
Kanpur,43.5,1004
Kanpur,42.5,1005.6
Kanpur,43,1002.6
Kanpur,44.1,1000.8
Kanpur,41,1000.7
Kanpur,40,1001.8
Kanpur,42,1004.9
Kanpur,43.5,1007.6
Kanpur,44,1006
Kanpur,43.5,1005.2
Kanpur,44,1006.2
Kanpur,45,1005
Kanpur,44,1003.3
Kanpur,43.5,1002.6
Kanpur,40,1002.6
Kanpur,38.5,1005.3
Kanpur,38,1003.9
Kanpur,36,1004.2
Kanpur,39,1006.3
Kanpur,39,1005.7
Kanpur,41,1002.7
Kanpur,42.5,1006.2
Kanpur,37.5,1005.9
Kanpur,41,1001.5
Kanpur,42.5,1000.9
Kanpur,43,1001.5
Kanpur,43,1000.1
Kanpur,46,1002.5
Kanpur,46,1001.1
Kanpur,45,997.8
Kanpur,41.5,1000.9
Kanpur,39,997.1
Kanpur,38,1002
Kanpur,40.5,997.4
Kanpur,38,1000.4
Kanpur,37.1,NA
Kanpur,37.5,997.3
Kanpur,39,999.5
Kanpur,42,999.1
Kanpur,39,1002.5
Kanpur,33.7,1001.8
Kanpur,37,1001.1
Kanpur,40,1002.6
Kanpur,42,1001.8
Kanpur,40.5,1001.9
Kanpur,41,1002.2
Kanpur,42.1,1003.1
Kanpur,41.5,1004.5
Kanpur,43,1002.5
Kanpur,42.1,1003
Kanpur,38.5,1001.7
Kanpur,39.6,1001.1
Kanpur,43.5,1001.2
Kanpur,43.5,1002.4
Kanpur,42,1000.4
Kanpur,43,1000.5
Kanpur,41.5,995
Kanpur,40,998.3
Kanpur,36.5,997.7
Kanpur,38,1001.1
Kanpur,37.5,1000.7
Kanpur,39.1,1001.2
Kanpur,37.1,1000.4
Kanpur,31.1,1000.7
Kanpur,32,1002.5
Kanpur,38,1000.4
Kanpur,35,999.2
Kanpur,38,1000.3
Kanpur,38,997.8
Kanpur,36.5,998.8
Kanpur,38,999.7
Kanpur,39,1000.3
Kanpur,39.5,998.2
Bengaluru,34.3,NA
Bengaluru,35.1,NA
Bengaluru,34.8,NA
Bengaluru,35.1,NA
Bengaluru,35.1,NA
Bengaluru,35.1,NA
Bengaluru,35.1,NA
Bengaluru,34.2,NA
Bengaluru,33,NA
Bengaluru,36,NA
Bengaluru,35.8,1016.6
Bengaluru,40.5,NA
Bengaluru,40,NA
Bengaluru,36.2,NA
Bengaluru,36.2,NA
Bengaluru,35.6,NA
Bengaluru,37.1,NA
Bengaluru,35.3,NA
Bengaluru,35.2,NA
Bengaluru,35.6,NA
Bengaluru,40,NA
Bengaluru,35.2,NA
Bengaluru,40,NA
Bengaluru,37.8,NA
Bengaluru,36.1,NA
Bengaluru,36.1,NA
Bengaluru,36.2,NA
Bengaluru,36.1,1002.5
Bengaluru,36.2,NA
Bengaluru,36.2,NA
Bengaluru,39.5,1015.7
Bengaluru,36.1,NA
Bengaluru,36.1,1013.1
Bengaluru,35.1,NA
Bengaluru,34.6,NA
Bengaluru,33.9,NA
Bengaluru,33.2,NA
Bengaluru,33.1,NA
Bengaluru,33.1,1014.1
Bengaluru,33,1015.7
Bengaluru,33,1011.3
Bengaluru,33.1,NA
Bengaluru,34,1015
Bengaluru,34.1,NA
Bengaluru,34,NA
Bengaluru,30,NA
Bengaluru,29,NA
Bengaluru,27,NA
Bengaluru,29,NA
Bengaluru,30,NA
Bengaluru,33,NA
Bengaluru,33,NA
Bengaluru,33.9,1013.1
Bengaluru,33.1,1006.8
Bengaluru,33,NA
Bengaluru,33,NA
Bengaluru,31.2,1014
Bengaluru,33,NA
Bengaluru,28.1,1013
Bengaluru,31.1,NA
Bengaluru,31,1016.8
Bengaluru,33,1011.7
Bengaluru,28.1,1015.4
Bengaluru,31,1014
Bengaluru,29.9,NA
Bengaluru,30,1014.2
Bengaluru,30,NA
Bengaluru,29.7,1010.1
Bengaluru,30,NA
Bengaluru,30,NA
Bengaluru,26.6,1009.9
Bengaluru,30,NA
Bengaluru,29,NA
Bengaluru,27,NA
Bengaluru,29,NA
Bengaluru,30,NA
Bengaluru,29,NA
Bengaluru,28.5,NA
Bengaluru,28,1014.9
Bengaluru,28.9,1015.9
Bengaluru,27.9,1014.9
Bengaluru,26.8,1021.3
Bengaluru,27,NA
Bengaluru,25,NA
Bengaluru,27.9,NA
Bengaluru,25,1013.4
Bengaluru,28,NA
Bengaluru,27.9,NA
Bengaluru,26,1013.9
Bengaluru,24.8,NA
Bengaluru,26,1010.1
Chennai,35,1009.9
Chennai,35.1,1010.2
Chennai,35.5,1011.2
Chennai,36,1010
Chennai,36,1009.6
Chennai,35,1010.3
Chennai,35,1009.9
Chennai,35,1009.8
Chennai,34,1010.6
Chennai,35,1011.6
Chennai,36,1010.3
Chennai,36,1008.4
Chennai,37,1006.4
Chennai,38,1007.1
Chennai,37,1008.9
Chennai,36,1008.6
Chennai,35.4,1008.2
Chennai,35,1008.8
Chennai,35,1009.5
Chennai,36,1010.2
Chennai,37,1008.7
Chennai,41,1007.1
Chennai,40,1005.8
Chennai,38,1004.6
Chennai,37.3,1006.5
Chennai,35.8,1009
Chennai,35.3,1008.7
Chennai,37,1008.7
Chennai,37,1008.8
Chennai,36,1009
Chennai,39,1008.2
Chennai,38,1008
Chennai,38,1007.9
Chennai,37,1008.3
Chennai,36,1008.9
Chennai,36,1008.8
Chennai,35.8,1008.4
Chennai,36,1009.3
Chennai,36,1008.8
Chennai,36,1008.8
Chennai,36,1008.1
Chennai,37,1006.4
Chennai,37,1006.2
Chennai,36,1007.6
Chennai,36.3,1007.8
Chennai,34,1005.4
Chennai,27,1002.2
Chennai,27,999.6
Chennai,32.3,1001.7
Chennai,35,1002.5
Chennai,38.5,1003.7
Chennai,39,1005
Chennai,39,1005.2
Chennai,40,1005.1
Chennai,41,1004.3
Chennai,39,1004.9
Chennai,38,1006
Chennai,39.5,1006
Chennai,37,1005.7
Chennai,38,1005
Chennai,36.4,1005.9
Chennai,39,1006.1
Chennai,36.4,1005.7
Chennai,38,1005.4
Chennai,34.8,1005
Chennai,37,1005.5
Chennai,36.1,1005.8
Chennai,35.8,1006.1
Chennai,34,1005.7
Chennai,35.4,1006
Chennai,36,1006
Chennai,37.2,1006.2
Chennai,37,1006.2
Chennai,38,1006.5
Chennai,37.5,1005.5
Chennai,37,1004.3
Chennai,36,1003.3
Chennai,35,1002.7
Chennai,34.4,1003.7
Chennai,35.4,1003.9
Chennai,33,1004.2
Chennai,34.5,1004.2
Chennai,33,1005.5
Chennai,32,1005.1
Chennai,34,1004.3
Chennai,30,1005.4
Chennai,32,1005.8
Chennai,33,1004.1
Chennai,34,1004.4
Chennai,31,1005.4
Chennai,33,1004.7
New Delhi,38,1006.2
New Delhi,39,1007.5
New Delhi,39.5,1007.7
New Delhi,39.3,1006.6
New Delhi,36.2,1006.3
New Delhi,37.2,1006.4
New Delhi,35.8,1006.8
New Delhi,35.5,1009
New Delhi,37,1008.6
New Delhi,36.9,1008.4
New Delhi,36,1008.7
New Delhi,35.2,1006.3
New Delhi,38,1003
New Delhi,39.3,1002.9
New Delhi,40.3,1003.9
New Delhi,42.3,1002.4
New Delhi,42,1001.8
New Delhi,40.3,1003.8
New Delhi,42,1005
New Delhi,40.2,1005.7
New Delhi,39.3,1003.2
New Delhi,41,1000.9
New Delhi,37.3,1001.5
New Delhi,37.3,1002.3
New Delhi,39.2,1004.6
New Delhi,40.2,1006.4
New Delhi,40.2,1005.2
New Delhi,40.3,1004.8
New Delhi,40.1,1005
New Delhi,40.3,1004.2
New Delhi,41.6,1002
New Delhi,44.3,1001.3
New Delhi,39.2,1003.4
New Delhi,40,1003.2
New Delhi,34.1,1006.7
New Delhi,35,1006.1
New Delhi,38.1,1004.8
New Delhi,39,1005.1
New Delhi,38,1005.5
New Delhi,38.1,1005.9
New Delhi,38.1,1005.5
New Delhi,40.3,1001.8
New Delhi,42.2,1000.5
New Delhi,42.3,1002
New Delhi,42.3,1002.5
New Delhi,44,1000.3
New Delhi,43.2,998.3
New Delhi,43.7,997.2
New Delhi,42.8,997.6
New Delhi,41.3,996.4
New Delhi,41.2,995.4
New Delhi,43.5,995.8
New Delhi,40.5,998.3
New Delhi,35,999.8
New Delhi,39,997
New Delhi,39.3,998
New Delhi,41.2,998.7
New Delhi,41.2,998.8
New Delhi,36.8,1002.3
New Delhi,32.3,1002.4
New Delhi,37.2,1002.3
New Delhi,39.8,1002.1
New Delhi,42.2,1001
New Delhi,43.3,1001.3
New Delhi,43,1001.1
New Delhi,42,1001.5
New Delhi,39.2,1002.3
New Delhi,38,1001.4
New Delhi,42,998.8
New Delhi,41,997.8
New Delhi,42.3,997.9
New Delhi,39.3,998.6
New Delhi,39.2,998.1
New Delhi,40.8,997.6
